RegionID,SizeRank,RegionName,RegionType,StateName,Date,ZHVI
52,46,South Dakota,state,,2019-12-31,210913.7482694584
37,47,North Dakota,state,,2019-12-31,226733.84121354495
3,48,Alaska,state,,2019-12-31,313260.3841895097
12,49,District of Columbia,state,,2019-12-31,575685.8533990677
58,50,Vermont,state,,2019-12-31,267662.7224962106
62,51,Wyoming,state,,2019-12-31,253220.4728312765
9,0,California,state,,2020-01-31,550991.3628914045
54,1,Texas,state,,2020-01-31,218232.63923969123
14,2,Florida,state,,2020-01-31,250341.80675420252
43,3,New York,state,,2020-01-31,354533.9114007911
47,4,Pennsylvania,state,,2020-01-31,193381.6287223868
21,5,Illinois,state,,2020-01-31,196460.834040274
44,6,Ohio,state,,2020-01-31,155245.03346090217
16,7,Georgia,state,,2020-01-31,212933.7188571334
36,8,North Carolina,state,,2020-01-31,212078.1842879982
30,9,Michigan,state,,2020-01-31,172006.75050975615
40,10,New Jersey,state,,2020-01-31,356532.0223470193
56,11,Virginia,state,,2020-01-31,280688.7659307988
59,12,Washington,state,,2020-01-31,409879.8755999387
8,13,Arizona,state,,2020-01-31,280689.6946545392
26,14,Massachusetts,state,,2020-01-31,434205.5417165475
53,15,Tennessee,state,,2020-01-31,211388.32724728223
22,16,Indiana,state,,2020-01-31,161008.5760473339
27,17,Maryland,state,,2020-01-31,319448.3124107365
32,18,Missouri,state,,2020-01-31,169518.38136786435
60,19,Wisconsin,state,,2020-01-31,211185.91378300264
10,20,Colorado,state,,2020-01-31,401923.7251525471
31,21,Minnesota,state,,2020-01-31,255873.66895304315
51,22,South Carolina,state,,2020-01-31,197896.2939655199
4,23,Alabama,state,,2020-01-31,164969.4979362853
25,24,Louisiana,state,,2020-01-31,193489.52302896907
24,25,Kentucky,state,,2020-01-31,150421.05603935994
46,26,Oregon,state,,2020-01-31,366985.4160974328
45,27,Oklahoma,state,,2020-01-31,145124.85947531948
11,28,Connecticut,state,,2020-01-31,259645.46305585143
55,30,Utah,state,,2020-01-31,349401.5551808266
19,31,Iowa,state,,2020-01-31,162689.971637372
42,32,Nevada,state,,2020-01-31,307806.5063761642
6,33,Arkansas,state,,2020-01-31,153647.3204481854
34,34,Mississippi,state,,2020-01-31,144828.83695811627
23,35,Kansas,state,,2020-01-31,156412.58828821938
41,36,New Mexico,state,,2020-01-31,201770.98893290336
38,37,Nebraska,state,,2020-01-31,183432.89204239423
20,38,Idaho,state,,2020-01-31,294813.8439510562
61,39,West Virginia,state,,2020-01-31,118152.72788736771
18,40,Hawaii,state,,2020-01-31,615218.5700987597
39,41,New Hampshire,state,,2020-01-31,291186.82915956085
28,42,Maine,state,,2020-01-31,241295.20649444472
50,43,Rhode Island,state,,2020-01-31,301923.8360943468
35,44,Montana,state,,2020-01-31,273367.71832958
13,45,Delaware,state,,2020-01-31,274455.782910656
52,46,South Dakota,state,,2020-01-31,211896.67918687608
37,47,North Dakota,state,,2020-01-31,227083.17947125403
3,48,Alaska,state,,2020-01-31,314516.07193512144
12,49,District of Columbia,state,,2020-01-31,578293.0452503072
58,50,Vermont,state,,2020-01-31,269158.2615947506
62,51,Wyoming,state,,2020-01-31,254435.4948591097
9,0,California,state,,2020-02-29,553260.6133009639
54,1,Texas,state,,2020-02-29,219365.9774031059
14,2,Florida,state,,2020-02-29,252166.4397458631
43,3,New York,state,,2020-02-29,356298.11274329474
47,4,Pennsylvania,state,,2020-02-29,194571.33473080365
21,5,Illinois,state,,2020-02-29,197623.25373383943
44,6,Ohio,state,,2020-02-29,156262.78289731467
16,7,Georgia,state,,2020-02-29,214525.5872426452
36,8,North Carolina,state,,2020-02-29,213396.8164262217
30,9,Michigan,state,,2020-02-29,173181.8967546384
40,10,New Jersey,state,,2020-02-29,358592.4388539873
56,11,Virginia,state,,2020-02-29,282297.8106002257
59,12,Washington,state,,2020-02-29,413671.6732204225
8,13,Arizona,state,,2020-02-29,283431.23296542495
26,14,Massachusetts,state,,2020-02-29,436634.5515476288
53,15,Tennessee,state,,2020-02-29,213019.8538422334
22,16,Indiana,state,,2020-02-29,162173.8247953163
27,17,Maryland,state,,2020-02-29,321153.3753002027
32,18,Missouri,state,,2020-02-29,170624.69378996608
60,19,Wisconsin,state,,2020-02-29,212299.38570446149
10,20,Colorado,state,,2020-02-29,404467.5183915215
31,21,Minnesota,state,,2020-02-29,257635.2325474847
51,22,South Carolina,state,,2020-02-29,198954.88458222803
4,23,Alabama,state,,2020-02-29,166035.34231300373
25,24,Louisiana,state,,2020-02-29,194843.11639724203
24,25,Kentucky,state,,2020-02-29,151282.62653623938
46,26,Oregon,state,,2020-02-29,369840.4215852562
45,27,Oklahoma,state,,2020-02-29,146411.0351440025
11,28,Connecticut,state,,2020-02-29,260880.4171151464
55,30,Utah,state,,2020-02-29,352585.7671332764
19,31,Iowa,state,,2020-02-29,162987.69407112722
42,32,Nevada,state,,2020-02-29,309531.1215275961
6,33,Arkansas,state,,2020-02-29,154228.9366539653
34,34,Mississippi,state,,2020-02-29,145125.96180319393
23,35,Kansas,state,,2020-02-29,157555.6250015971
41,36,New Mexico,state,,2020-02-29,202963.98944979452
38,37,Nebraska,state,,2020-02-29,184387.0542797759
20,38,Idaho,state,,2020-02-29,298245.6852526747
61,39,West Virginia,state,,2020-02-29,118628.05575388484
18,40,Hawaii,state,,2020-02-29,617667.7400490162
39,41,New Hampshire,state,,2020-02-29,292891.9665242595
28,42,Maine,state,,2020-02-29,242900.79854111723
50,43,Rhode Island,state,,2020-02-29,304362.20693691226
35,44,Montana,state,,2020-02-29,275463.80687594914
13,45,Delaware,state,,2020-02-29,275803.2889553281
52,46,South Dakota,state,,2020-02-29,212731.3465661355
37,47,North Dakota,state,,2020-02-29,227317.7319023287
3,48,Alaska,state,,2020-02-29,315316.159347026
12,49,District of Columbia,state,,2020-02-29,581874.0677249383
58,50,Vermont,state,,2020-02-29,270320.03414439294
62,51,Wyoming,state,,2020-02-29,255370.96685366085
9,0,California,state,,2020-03-31,555446.9294836408
54,1,Texas,state,,2020-03-31,220471.2803717595
14,2,Florida,state,,2020-03-31,253769.52328218252
43,3,New York,state,,2020-03-31,357921.894314558
47,4,Pennsylvania,state,,2020-03-31,195848.0513286657
21,5,Illinois,state,,2020-03-31,198760.07258438217
44,6,Ohio,state,,2020-03-31,157365.71671621577
16,7,Georgia,state,,2020-03-31,216034.2698289822
36,8,North Carolina,state,,2020-03-31,214869.75728042595
30,9,Michigan,state,,2020-03-31,174612.28617414983
40,10,New Jersey,state,,2020-03-31,361179.64436312165
56,11,Virginia,state,,2020-03-31,283799.9978803112
59,12,Washington,state,,2020-03-31,417910.3429936501
8,13,Arizona,state,,2020-03-31,286542.0016748899
26,14,Massachusetts,state,,2020-03-31,439673.362698222
53,15,Tennessee,state,,2020-03-31,214604.44803691248
22,16,Indiana,state,,2020-03-31,163440.15949102203
27,17,Maryland,state,,2020-03-31,322938.98737425427
32,18,Missouri,state,,2020-03-31,171865.39575273127
60,19,Wisconsin,state,,2020-03-31,213560.50580601324
10,20,Colorado,state,,2020-03-31,407395.3603233769
31,21,Minnesota,state,,2020-03-31,259561.84591943413
51,22,South Carolina,state,,2020-03-31,200076.02740934587
4,23,Alabama,state,,2020-03-31,167128.41435439707
25,24,Louisiana,state,,2020-03-31,195878.60664359984
24,25,Kentucky,state,,2020-03-31,152205.41549190364
46,26,Oregon,state,,2020-03-31,372842.5578541825
45,27,Oklahoma,state,,2020-03-31,147338.06008343893
11,28,Connecticut,state,,2020-03-31,262593.6507786974
55,30,Utah,state,,2020-03-31,355959.9534285067
19,31,Iowa,state,,2020-03-31,163337.14994348728
42,32,Nevada,state,,2020-03-31,311447.6473742426
6,33,Arkansas,state,,2020-03-31,155042.92367326492
34,34,Mississippi,state,,2020-03-31,145822.21271169593
23,35,Kansas,state,,2020-03-31,158873.1918270458
41,36,New Mexico,state,,2020-03-31,204181.18971013697
38,37,Nebraska,state,,2020-03-31,185338.7646784022
20,38,Idaho,state,,2020-03-31,302006.4488716037
61,39,West Virginia,state,,2020-03-31,119456.19580510091
18,40,Hawaii,state,,2020-03-31,620045.3227268696
39,41,New Hampshire,state,,2020-03-31,295022.1873593776
28,42,Maine,state,,2020-03-31,245056.9408034597
50,43,Rhode Island,state,,2020-03-31,307077.3210661991
35,44,Montana,state,,2020-03-31,278160.0649420868
13,45,Delaware,state,,2020-03-31,277236.8580659568
52,46,South Dakota,state,,2020-03-31,213738.4638947188
37,47,North Dakota,state,,2020-03-31,227581.98337585785
3,48,Alaska,state,,2020-03-31,315767.22873234225
12,49,District of Columbia,state,,2020-03-31,586654.9563168638
58,50,Vermont,state,,2020-03-31,271296.4800136403
62,51,Wyoming,state,,2020-03-31,256250.06827320368
9,0,California,state,,2020-04-30,557465.7538360747
54,1,Texas,state,,2020-04-30,221268.09562290003
14,2,Florida,state,,2020-04-30,254744.61226646
43,3,New York,state,,2020-04-30,359270.5980627727
47,4,Pennsylvania,state,,2020-04-30,197248.0796982416
21,5,Illinois,state,,2020-04-30,199579.9296153556
44,6,Ohio,state,,2020-04-30,158366.1086542731
16,7,Georgia,state,,2020-04-30,217230.1892571198
36,8,North Carolina,state,,2020-04-30,216287.6843118562
30,9,Michigan,state,,2020-04-30,175957.9227171645
40,10,New Jersey,state,,2020-04-30,363681.21812977945
56,11,Virginia,state,,2020-04-30,285059.53489546553
59,12,Washington,state,,2020-04-30,422135.791696003
8,13,Arizona,state,,2020-04-30,289355.21107189305
26,14,Massachusetts,state,,2020-04-30,442326.2378817775
53,15,Tennessee,state,,2020-04-30,215940.21674084928
22,16,Indiana,state,,2020-04-30,164658.30666599798
27,17,Maryland,state,,2020-04-30,324528.9235052735
32,18,Missouri,state,,2020-04-30,172983.1524861418
60,19,Wisconsin,state,,2020-04-30,214867.04951568352
10,20,Colorado,state,,2020-04-30,410182.0795228268
31,21,Minnesota,state,,2020-04-30,261283.0421650649
51,22,South Carolina,state,,2020-04-30,201103.9294858905
4,23,Alabama,state,,2020-04-30,168265.5300693181
25,24,Louisiana,state,,2020-04-30,196704.132311416
24,25,Kentucky,state,,2020-04-30,153004.70159921906
46,26,Oregon,state,,2020-04-30,375181.6633833466
45,27,Oklahoma,state,,2020-04-30,147838.24246248222
11,28,Connecticut,state,,2020-04-30,264248.2370243293
55,30,Utah,state,,2020-04-30,359124.2759418025
19,31,Iowa,state,,2020-04-30,163890.07794553923
42,32,Nevada,state,,2020-04-30,312792.55993141286
6,33,Arkansas,state,,2020-04-30,156218.63185594196
34,34,Mississippi,state,,2020-04-30,146786.40386343785
23,35,Kansas,state,,2020-04-30,160154.82796500265
41,36,New Mexico,state,,2020-04-30,205442.29458396928
38,37,Nebraska,state,,2020-04-30,186255.79885928155
20,38,Idaho,state,,2020-04-30,305749.8379592681
61,39,West Virginia,state,,2020-04-30,120530.01355791771
18,40,Hawaii,state,,2020-04-30,621925.8928924265
39,41,New Hampshire,state,,2020-04-30,297064.6118612224
28,42,Maine,state,,2020-04-30,247293.3202348935
50,43,Rhode Island,state,,2020-04-30,309377.3584392252
35,44,Montana,state,,2020-04-30,280625.8363369794
13,45,Delaware,state,,2020-04-30,278323.63908115524
52,46,South Dakota,state,,2020-04-30,214943.85911061816
37,47,North Dakota,state,,2020-04-30,228279.9543471785
3,48,Alaska,state,,2020-04-30,315824.5628193517
12,49,District of Columbia,state,,2020-04-30,591364.4156636782
58,50,Vermont,state,,2020-04-30,272308.153804331
62,51,Wyoming,state,,2020-04-30,257501.25305503389
9,0,California,state,,2020-05-31,557720.7310387042
54,1,Texas,state,,2020-05-31,221552.61627036947
14,2,Florida,state,,2020-05-31,255013.52539034345
43,3,New York,state,,2020-05-31,360444.00450570014
47,4,Pennsylvania,state,,2020-05-31,198097.38342910292
21,5,Illinois,state,,2020-05-31,199686.1357732748
44,6,Ohio,state,,2020-05-31,159006.4097166007
16,7,Georgia,state,,2020-05-31,217815.53076727976
36,8,North Carolina,state,,2020-05-31,217224.9609473785
30,9,Michigan,state,,2020-05-31,176611.85756293507
40,10,New Jersey,state,,2020-05-31,365534.70104360016
56,11,Virginia,state,,2020-05-31,285729.91647502524
59,12,Washington,state,,2020-05-31,424820.4310894465
8,13,Arizona,state,,2020-05-31,291309.34833456133
26,14,Massachusetts,state,,2020-05-31,443913.9472725279
53,15,Tennessee,state,,2020-05-31,216889.27652886297
22,16,Indiana,state,,2020-05-31,165540.53169542228
27,17,Maryland,state,,2020-05-31,325217.73144807207
32,18,Missouri,state,,2020-05-31,173726.79841065392
60,19,Wisconsin,state,,2020-05-31,215917.7054656424
10,20,Colorado,state,,2020-05-31,411511.8621429419
31,21,Minnesota,state,,2020-05-31,262174.3463912905
51,22,South Carolina,state,,2020-05-31,201990.9569756309
4,23,Alabama,state,,2020-05-31,169227.60248751938
25,24,Louisiana,state,,2020-05-31,196974.16071986817
24,25,Kentucky,state,,2020-05-31,153783.1449723982
46,26,Oregon,state,,2020-05-31,376207.8251295343
45,27,Oklahoma,state,,2020-05-31,147979.90553574447
11,28,Connecticut,state,,2020-05-31,265175.53666759084
55,30,Utah,state,,2020-05-31,361016.4800986399
19,31,Iowa,state,,2020-05-31,164456.900004418
42,32,Nevada,state,,2020-05-31,313138.86153930327
6,33,Arkansas,state,,2020-05-31,157198.42252932928
34,34,Mississippi,state,,2020-05-31,147553.99905344707
23,35,Kansas,state,,2020-05-31,160891.2838564969
41,36,New Mexico,state,,2020-05-31,206590.80127736533
38,37,Nebraska,state,,2020-05-31,186929.38164058852
20,38,Idaho,state,,2020-05-31,308745.36903588823
61,39,West Virginia,state,,2020-05-31,121272.62932184985
18,40,Hawaii,state,,2020-05-31,622196.4403789035
39,41,New Hampshire,state,,2020-05-31,298711.70022531314
28,42,Maine,state,,2020-05-31,249182.4321573202
50,43,Rhode Island,state,,2020-05-31,310397.1363580317
35,44,Montana,state,,2020-05-31,282156.3920789261
13,45,Delaware,state,,2020-05-31,278476.6340590066
52,46,South Dakota,state,,2020-05-31,216010.67326530823
37,47,North Dakota,state,,2020-05-31,228743.18242834412
3,48,Alaska,state,,2020-05-31,315031.030453395
12,49,District of Columbia,state,,2020-05-31,594054.652262256
58,50,Vermont,state,,2020-05-31,273183.2869696706
62,51,Wyoming,state,,2020-05-31,258606.35764514064
9,0,California,state,,2020-06-30,556512.8032539175
54,1,Texas,state,,2020-06-30,221722.91318133945
14,2,Florida,state,,2020-06-30,255148.36696026343
43,3,New York,state,,2020-06-30,361078.3390275342
47,4,Pennsylvania,state,,2020-06-30,198448.52583150807
21,5,Illinois,state,,2020-06-30,199380.7887572282
44,6,Ohio,state,,2020-06-30,159454.0832975152
16,7,Georgia,state,,2020-06-30,218193.177168353
36,8,North Carolina,state,,2020-06-30,217914.76313076192
30,9,Michigan,state,,2020-06-30,176836.67742044377
40,10,New Jersey,state,,2020-06-30,366244.9360515042
56,11,Virginia,state,,2020-06-30,286157.36384197563
59,12,Washington,state,,2020-06-30,426246.8520684415
8,13,Arizona,state,,2020-06-30,292651.10157476674
26,14,Massachusetts,state,,2020-06-30,444628.3838433753
53,15,Tennessee,state,,2020-06-30,217610.4748106112
22,16,Indiana,state,,2020-06-30,166067.52683463946
27,17,Maryland,state,,2020-06-30,325341.0191624839
32,18,Missouri,state,,2020-06-30,174134.1635264687
60,19,Wisconsin,state,,2020-06-30,216624.89517918052
10,20,Colorado,state,,2020-06-30,411707.7556022315
31,21,Minnesota,state,,2020-06-30,262387.63884411886
51,22,South Carolina,state,,2020-06-30,202762.882200905
4,23,Alabama,state,,2020-06-30,170044.63395142692
25,24,Louisiana,state,,2020-06-30,196872.63217071755
24,25,Kentucky,state,,2020-06-30,154483.82403182847
46,26,Oregon,state,,2020-06-30,376271.4282882756
45,27,Oklahoma,state,,2020-06-30,148137.61652396608
11,28,Connecticut,state,,2020-06-30,265333.3632973638
55,30,Utah,state,,2020-06-30,362052.7754802897
19,31,Iowa,state,,2020-06-30,164942.4913957354
42,32,Nevada,state,,2020-06-30,312918.3098177751
6,33,Arkansas,state,,2020-06-30,157988.42854507334
34,34,Mississippi,state,,2020-06-30,147832.26591216706
23,35,Kansas,state,,2020-06-30,161346.04259012124
41,36,New Mexico,state,,2020-06-30,207721.59933793545
38,37,Nebraska,state,,2020-06-30,187526.13389863409
20,38,Idaho,state,,2020-06-30,310920.2297726099
61,39,West Virginia,state,,2020-06-30,121577.7712054181
18,40,Hawaii,state,,2020-06-30,621348.559909637
39,41,New Hampshire,state,,2020-06-30,299943.8038180075
28,42,Maine,state,,2020-06-30,250761.15830211583
50,43,Rhode Island,state,,2020-06-30,310496.60557475523
35,44,Montana,state,,2020-06-30,282773.9072160855
13,45,Delaware,state,,2020-06-30,278299.0064726602
52,46,South Dakota,state,,2020-06-30,216751.57122643627
37,47,North Dakota,state,,2020-06-30,229027.0116384693
3,48,Alaska,state,,2020-06-30,313918.124840778
12,49,District of Columbia,state,,2020-06-30,594534.6651413556
58,50,Vermont,state,,2020-06-30,273799.04739464563
62,51,Wyoming,state,,2020-06-30,259461.76895586043
9,0,California,state,,2020-07-31,556356.9258266585
54,1,Texas,state,,2020-07-31,222388.62036929736
14,2,Florida,state,,2020-07-31,255724.3213195883
43,3,New York,state,,2020-07-31,361257.9982983482
47,4,Pennsylvania,state,,2020-07-31,198753.98833942003
21,5,Illinois,state,,2020-07-31,199095.8777587898
44,6,Ohio,state,,2020-07-31,160103.2251744693
16,7,Georgia,state,,2020-07-31,218939.6648233245
36,8,North Carolina,state,,2020-07-31,218947.9322444497
30,9,Michigan,state,,2020-07-31,177084.88277431976
40,10,New Jersey,state,,2020-07-31,366294.6236337105
56,11,Virginia,state,,2020-07-31,286940.93996981246
59,12,Washington,state,,2020-07-31,427461.3383343432
8,13,Arizona,state,,2020-07-31,294226.85135105794
26,14,Massachusetts,state,,2020-07-31,445450.8590878717
53,15,Tennessee,state,,2020-07-31,218398.65710471023
22,16,Indiana,state,,2020-07-31,166569.19365571518
27,17,Maryland,state,,2020-07-31,325743.95394244004
32,18,Missouri,state,,2020-07-31,174890.7025885035
60,19,Wisconsin,state,,2020-07-31,217316.3968668899
10,20,Colorado,state,,2020-07-31,411870.54677685536
31,21,Minnesota,state,,2020-07-31,262410.4011927043
51,22,South Carolina,state,,2020-07-31,203785.89254922443
4,23,Alabama,state,,2020-07-31,170913.8936311179
25,24,Louisiana,state,,2020-07-31,196701.5918146295
24,25,Kentucky,state,,2020-07-31,155467.1547074348
46,26,Oregon,state,,2020-07-31,376496.29464411945
45,27,Oklahoma,state,,2020-07-31,148586.50626636707
11,28,Connecticut,state,,2020-07-31,265388.14678805385
55,30,Utah,state,,2020-07-31,363307.4605725728
19,31,Iowa,state,,2020-07-31,165642.90948677433
42,32,Nevada,state,,2020-07-31,312966.2616105405
6,33,Arkansas,state,,2020-07-31,158942.16179574482
34,34,Mississippi,state,,2020-07-31,148617.88828709137
23,35,Kansas,state,,2020-07-31,162166.02547358084
41,36,New Mexico,state,,2020-07-31,209229.7617655605
38,37,Nebraska,state,,2020-07-31,188445.9707396597
20,38,Idaho,state,,2020-07-31,313185.2486568223
61,39,West Virginia,state,,2020-07-31,121843.97267420863
18,40,Hawaii,state,,2020-07-31,620938.2001382917
39,41,New Hampshire,state,,2020-07-31,301359.477828763
28,42,Maine,state,,2020-07-31,252639.6018433228
50,43,Rhode Island,state,,2020-07-31,310597.7637406525
35,44,Montana,state,,2020-07-31,283635.616729311
13,45,Delaware,state,,2020-07-31,278737.6267426848
52,46,South Dakota,state,,2020-07-31,217735.94325016052
37,47,North Dakota,state,,2020-07-31,229334.494317406
3,48,Alaska,state,,2020-07-31,313345.2567521901
12,49,District of Columbia,state,,2020-07-31,594731.8508220882
58,50,Vermont,state,,2020-07-31,274720.9892070632
62,51,Wyoming,state,,2020-07-31,260377.883369938
9,0,California,state,,2020-08-31,559605.3675908181
54,1,Texas,state,,2020-08-31,223834.72989072488
14,2,Florida,state,,2020-08-31,257311.96239447503
43,3,New York,state,,2020-08-31,361669.9372734598
47,4,Pennsylvania,state,,2020-08-31,199776.12017166804
21,5,Illinois,state,,2020-08-31,199596.74732801577
44,6,Ohio,state,,2020-08-31,161440.96210452466
16,7,Georgia,state,,2020-08-31,220655.00190710693
36,8,North Carolina,state,,2020-08-31,220917.45099673807
30,9,Michigan,state,,2020-08-31,178056.29238831325
40,10,New Jersey,state,,2020-08-31,367276.0195863064
56,11,Virginia,state,,2020-08-31,288836.91916301963
59,12,Washington,state,,2020-08-31,430647.3255193375
8,13,Arizona,state,,2020-08-31,296971.9561080267
26,14,Massachusetts,state,,2020-08-31,447974.1618171886
53,15,Tennessee,state,,2020-08-31,219862.52063986423
22,16,Indiana,state,,2020-08-31,167455.72402254646
27,17,Maryland,state,,2020-08-31,327282.2094373428
32,18,Missouri,state,,2020-08-31,176327.16345179777
60,19,Wisconsin,state,,2020-08-31,218802.1422363414
10,20,Colorado,state,,2020-08-31,413621.9262450926
31,21,Minnesota,state,,2020-08-31,263218.419205969
51,22,South Carolina,state,,2020-08-31,205374.4658757464
4,23,Alabama,state,,2020-08-31,172216.4313974958
25,24,Louisiana,state,,2020-08-31,197413.4927582912
24,25,Kentucky,state,,2020-08-31,156943.13853965767
46,26,Oregon,state,,2020-08-31,378518.9780595228
45,27,Oklahoma,state,,2020-08-31,149696.40523209734
11,28,Connecticut,state,,2020-08-31,266614.9297206744
55,30,Utah,state,,2020-08-31,366261.61016181926
19,31,Iowa,state,,2020-08-31,166608.8414006877
42,32,Nevada,state,,2020-08-31,314178.8789058931
6,33,Arkansas,state,,2020-08-31,160345.98725658297
34,34,Mississippi,state,,2020-08-31,149978.7544729927
23,35,Kansas,state,,2020-08-31,163544.67230072443
41,36,New Mexico,state,,2020-08-31,211372.19892328436
38,37,Nebraska,state,,2020-08-31,190014.31587882328
20,38,Idaho,state,,2020-08-31,316638.39462866593
61,39,West Virginia,state,,2020-08-31,122566.43468390654
18,40,Hawaii,state,,2020-08-31,622976.9874412651
39,41,New Hampshire,state,,2020-08-31,303999.3726341995
28,42,Maine,state,,2020-08-31,255693.19653108835
50,43,Rhode Island,state,,2020-08-31,312180.81589694804
35,44,Montana,state,,2020-08-31,285816.4412248537
13,45,Delaware,state,,2020-08-31,280400.0997990524
52,46,South Dakota,state,,2020-08-31,219208.4143487017
37,47,North Dakota,state,,2020-08-31,230110.4736678353
3,48,Alaska,state,,2020-08-31,314221.7732695461
12,49,District of Columbia,state,,2020-08-31,596830.4358348546
58,50,Vermont,state,,2020-08-31,276816.37310724886
62,51,Wyoming,state,,2020-08-31,261858.6294343937
9,0,California,state,,2020-09-30,566817.0307028475
54,1,Texas,state,,2020-09-30,226017.7449578475
14,2,Florida,state,,2020-09-30,259858.3061571672
43,3,New York,state,,2020-09-30,363746.3362668229
47,4,Pennsylvania,state,,2020-09-30,201950.71250861132
21,5,Illinois,state,,2020-09-30,201190.03813504984
44,6,Ohio,state,,2020-09-30,163566.70379625153
16,7,Georgia,state,,2020-09-30,223397.6694523982
36,8,North Carolina,state,,2020-09-30,223882.5192634452
30,9,Michigan,state,,2020-09-30,180128.46935865958
40,10,New Jersey,state,,2020-09-30,370275.7889744244
56,11,Virginia,state,,2020-09-30,291961.0546886899
59,12,Washington,state,,2020-09-30,436380.1619411463
8,13,Arizona,state,,2020-09-30,301302.9003951324
26,14,Massachusetts,state,,2020-09-30,452810.2899258169
53,15,Tennessee,state,,2020-09-30,222336.6527238433
22,16,Indiana,state,,2020-09-30,169079.7436749078
27,17,Maryland,state,,2020-09-30,330305.901999492
32,18,Missouri,state,,2020-09-30,178761.28008151994
60,19,Wisconsin,state,,2020-09-30,221510.3174048857
10,20,Colorado,state,,2020-09-30,417427.1093888891
31,21,Minnesota,state,,2020-09-30,265320.17125149217
51,22,South Carolina,state,,2020-09-30,207749.73244109756
4,23,Alabama,state,,2020-09-30,174144.1458551905
25,24,Louisiana,state,,2020-09-30,199280.5351787201
24,25,Kentucky,state,,2020-09-30,159148.18801091844
46,26,Oregon,state,,2020-09-30,382644.46590602695
45,27,Oklahoma,state,,2020-09-30,151470.24404320956
11,28,Connecticut,state,,2020-09-30,269383.24559165287
55,30,Utah,state,,2020-09-30,371254.9317165368
19,31,Iowa,state,,2020-09-30,168310.0230228538
42,32,Nevada,state,,2020-09-30,316421.04038655275
6,33,Arkansas,state,,2020-09-30,162302.26912889033
34,34,Mississippi,state,,2020-09-30,151981.52804334232
23,35,Kansas,state,,2020-09-30,165549.5006724664
41,36,New Mexico,state,,2020-09-30,214226.3465998172
38,37,Nebraska,state,,2020-09-30,192336.97523121207
20,38,Idaho,state,,2020-09-30,322147.1345512257
61,39,West Virginia,state,,2020-09-30,123996.57235955277
18,40,Hawaii,state,,2020-09-30,627814.603743432
39,41,New Hampshire,state,,2020-09-30,308442.2503218376
28,42,Maine,state,,2020-09-30,260162.1993845074
50,43,Rhode Island,state,,2020-09-30,315543.8943365274
35,44,Montana,state,,2020-09-30,289766.26885862
13,45,Delaware,state,,2020-09-30,283307.03464416944
52,46,South Dakota,state,,2020-09-30,221632.4622597594
37,47,North Dakota,state,,2020-09-30,231776.75045962623
3,48,Alaska,state,,2020-09-30,316113.98425708135
12,49,District of Columbia,state,,2020-09-30,601139.3077607703
58,50,Vermont,state,,2020-09-30,280672.10258200014
62,51,Wyoming,state,,2020-09-30,264034.2380710169
9,0,California,state,,2020-10-31,576077.3049061847
54,1,Texas,state,,2020-10-31,228481.5195420376
14,2,Florida,state,,2020-10-31,262871.4403854021
43,3,New York,state,,2020-10-31,367149.76741594105
47,4,Pennsylvania,state,,2020-10-31,204682.21068440995
21,5,Illinois,state,,2020-10-31,203347.71044421397
44,6,Ohio,state,,2020-10-31,166173.30563375168
16,7,Georgia,state,,2020-10-31,226776.99239107707
36,8,North Carolina,state,,2020-10-31,227392.60674740016
30,9,Michigan,state,,2020-10-31,182671.21104780503
40,10,New Jersey,state,,2020-10-31,374924.2157557032
56,11,Virginia,state,,2020-10-31,295838.45667688054
59,12,Washington,state,,2020-10-31,443648.9020616273
8,13,Arizona,state,,2020-10-31,306428.8816978415
26,14,Massachusetts,state,,2020-10-31,459245.4576376117
53,15,Tennessee,state,,2020-10-31,225337.12693238084
22,16,Indiana,state,,2020-10-31,171213.10305653216
27,17,Maryland,state,,2020-10-31,334138.1048249385
32,18,Missouri,state,,2020-10-31,181518.6345180136
60,19,Wisconsin,state,,2020-10-31,224882.00940734963
10,20,Colorado,state,,2020-10-31,422507.0467745701
31,21,Minnesota,state,,2020-10-31,268388.2545412762
51,22,South Carolina,state,,2020-10-31,210509.2789519641
4,23,Alabama,state,,2020-10-31,176326.72894689915
25,24,Louisiana,state,,2020-10-31,201198.41895047703
24,25,Kentucky,state,,2020-10-31,161584.13692271544
46,26,Oregon,state,,2020-10-31,388271.18856304977
45,27,Oklahoma,state,,2020-10-31,153486.3336963857
11,28,Connecticut,state,,2020-10-31,273457.2968087641
55,30,Utah,state,,2020-10-31,377680.0435090016
19,31,Iowa,state,,2020-10-31,170154.45366879422
42,32,Nevada,state,,2020-10-31,319297.9820905397
6,33,Arkansas,state,,2020-10-31,164214.66207402336
34,34,Mississippi,state,,2020-10-31,153508.79850484317
23,35,Kansas,state,,2020-10-31,167387.23947085114
41,36,New Mexico,state,,2020-10-31,217347.92624747407
38,37,Nebraska,state,,2020-10-31,194815.9337181373
20,38,Idaho,state,,2020-10-31,329327.63925949787
61,39,West Virginia,state,,2020-10-31,125910.78316676182
18,40,Hawaii,state,,2020-10-31,633857.8900953248
39,41,New Hampshire,state,,2020-10-31,314066.3297387823
28,42,Maine,state,,2020-10-31,265402.60282780783
50,43,Rhode Island,state,,2020-10-31,320216.50634603243
35,44,Montana,state,,2020-10-31,294575.8546085709
13,45,Delaware,state,,2020-10-31,287076.2862666247
